h0x0,h0y0,h0x1,h0y1,h0x2,h0y2,h0x3,h0y3,h0x4,h0y4,h0x5,h0y5,h0x6,h0y6,h0x7,h0y7,h0x8,h0y8,h0x9,h0y9,h0x10,h0y10,h0x11,h0y11,h0x12,h0y12,h0x13,h0y13,h0x14,h0y14,h0x15,h0y15,h0x16,h0y16,h0x17,h0y17,h0x18,h0y18,h0x19,h0y19,h0x20,h0y20,h1x0,h1y0,h1x1,h1y1,h1x2,h1y2,h1x3,h1y3,h1x4,h1y4,h1x5,h1y5,h1x6,h1y6,h1x7,h1y7,h1x8,h1y8,h1x9,h1y9,h1x10,h1y10,h1x11,h1y11,h1x12,h1y12,h1x13,h1y13,h1x14,h1y14,h1x15,h1y15,h1x16,h1y16,h1x17,h1y17,h1x18,h1y18,h1x19,h1y19,h1x20,h1y20,dist_x,dist_y,label,clip_id
0.0,0.0,-0.185185,0.460177,0.123457,0.973451,0.62963,1.336283,1.012346,1.513274,0.098765,1.0,0.962963,1.345133,0.901235,1.141593,0.679012,1.017699,0.419753,0.743363,1.246914,1.088496,1.148148,0.902655,0.938272,0.778761,0.765432,0.477876,1.469136,0.778761,1.345679,0.654867,1.098765,0.530973,1.098765,0.274336,1.765432,0.60177,2.148148,0.814159,2.432099,0.99115,-0.16049382716049382,0.415929203539823,0.0,0.0,-0.094737,0.417178,0.178947,0.828221,0.652632,1.128834,1.021053,1.269939,0.126316,1.0,0.947368,1.251534,0.957895,1.07362,0.757895,0.957055,0.473684,0.828221,1.210526,1.04908,1.157895,0.871166,0.947368,0.773006,0.821053,0.631902,1.4,0.834356,1.326316,0.699387,1.115789,0.607362,1.126316,0.460123,1.663158,0.742331,1.989474,0.871166,2.221053,0.98773,J,0.0
0.0,0.0,-0.094737,0.394904,0.168421,0.828025,0.610526,1.159236,0.957895,1.312102,0.042105,1.0,0.884211,1.280255,0.905263,1.082803,0.726316,0.968153,0.357895,0.815287,1.126316,1.076433,1.094737,0.898089,0.905263,0.789809,0.705263,0.624204,1.347368,0.878981,1.294737,0.738854,1.084211,0.649682,1.042105,0.452229,1.568421,0.745223,1.905263,0.89172,2.157895,1.025478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.125,0.396226,0.104167,0.81761,0.541667,1.125786,0.885417,1.264151,0.03125,1.0,0.833333,1.257862,0.833333,1.069182,0.625,0.949686,0.375,0.823899,1.09375,1.069182,1.041667,0.886792,0.84375,0.773585,0.71875,0.63522,1.291667,0.855346,1.21875,0.710692,1.0,0.610063,1.03125,0.465409,1.552083,0.761006,1.864583,0.899371,2.09375,1.025157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.115789,0.395062,0.115789,0.808642,0.568421,1.123457,0.905263,1.271605,0.031579,1.0,0.842105,1.240741,0.863158,1.04321,0.652632,0.932099,0.368421,0.82716,1.094737,1.049383,1.063158,0.858025,0.852632,0.753086,0.715789,0.641975,1.305263,0.845679,1.242105,0.691358,1.031579,0.58642,1.031579,0.469136,1.557895,0.759259,1.884211,0.888889,2.126316,1.006173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,0.630435,0.146853,1.23913,0.524476,1.48913,0.867133,1.445652,1.174825,0.934783,1.0,1.228261,1.230769,1.108696,0.867133,0.967391,0.601399,0.619565,1.013986,0.945652,1.202797,0.782609,0.762238,0.630435,0.468531,0.271739,1.013986,0.576087,1.097902,0.423913,0.671329,0.25,0.391608,-0.065217,1.006993,0.152174,1.398601,0.336957,1.622378,0.51087,1.832168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,0.648936,0.141844,1.212766,0.510638,1.468085,0.843972,1.43617,1.156028,0.978723,1.0,1.255319,1.198582,1.138298,0.843972,0.989362,0.595745,0.659574,1.014184,0.93617,1.156028,0.765957,0.730496,0.595745,0.453901,0.319149,1.007092,0.617021,1.092199,0.457447,0.680851,0.287234,0.411348,-0.021277,1.0,0.191489,1.397163,0.37234,1.631206,0.553191,1.829787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,0.638298,0.152174,1.191489,0.543478,1.457447,0.884058,1.446809,1.202899,0.978723,1.0,1.297872,1.282609,1.159574,0.92029,1.0,0.652174,0.659574,1.014493,0.946809,1.210145,0.787234,0.746377,0.638298,0.463768,0.319149,1.007246,0.595745,1.123188,0.468085,0.666667,0.319149,0.376812,-0.021277,1.007246,0.202128,1.427536,0.37234,1.65942,0.542553,1.891304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,0.662921,0.185897,1.213483,0.544872,1.426966,0.865385,1.359551,1.141026,0.853933,1.0,1.168539,1.198718,1.05618,0.858974,0.910112,0.628205,0.516854,0.987179,0.831461,1.096154,0.685393,0.673077,0.539326,0.423077,0.191011,0.955128,0.449438,1.025641,0.348315,0.628205,0.224719,0.378205,-0.146067,0.910256,0.022472,1.282051,0.191011,1.49359,0.359551,1.685897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,0.463158,0.042553,0.905263,0.265957,1.010526,0.531915,0.821053,0.691489,0.747368,1.0,0.957895,1.021277,1.073684,0.702128,1.063158,0.37234,0.410526,1.106383,0.621053,0.808511,0.631579,0.255319,0.536842,-0.159574,0.063158,1.031915,0.305263,0.5,0.336842,-0.010638,0.284211,-0.351064,-0.252632,0.851064,0.052632,0.43617,0.105263,0.042553,0.073684,-0.212766,-0.06315789473684211,0.6808510638297872,0.0,0.0,0.568421,0.205128,1.010526,0.49359,1.157895,0.75641,1.010526,0.948718,0.642105,1.0,0.894737,1.044872,0.936842,0.801282,0.894737,0.615385,0.284211,1.00641,0.547368,0.916667,0.568421,0.647436,0.526316,0.448718,-0.052632,0.935897,0.242105,0.769231,0.252632,0.49359,0.221053,0.294872,-0.357895,0.807692,-0.115789,0.730769,-0.021053,0.538462,0.010526,0.378205,J,0.0
0.0,0.0,0.77551,0.086957,1.428571,0.278261,1.908163,0.365217,2.27551,0.356522,1.44898,1.0,1.877551,0.4,1.673469,0.208696,1.479592,0.269565,1.091837,0.904348,1.612245,0.252174,1.387755,0.121739,1.173469,0.217391,0.765306,0.730435,1.244898,0.13913,1.061224,0.034783,0.867347,0.121739,0.44898,0.513043,0.938776,0.095652,0.846939,0.0,0.693878,0.06087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,2.363636,0.150442,5.090909,0.336283,7.136364,0.39823,8.409091,0.415929,5.727273,1.0,9.090909,0.575221,8.227273,0.362832,7.045455,0.362832,5.318182,0.893805,8.727273,0.380531,7.727273,0.19469,6.5,0.212389,5.0,0.690265,8.227273,0.185841,7.227273,0.035398,6.136364,0.070796,4.727273,0.424779,7.409091,0.026549,6.636364,-0.106195,5.727273,-0.079646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.105263,0.417323,0.276316,0.889764,0.842105,1.204724,1.315789,1.330709,0.302632,1.0,1.263158,1.251969,1.197368,1.070866,0.947368,0.952756,0.644737,0.76378,1.486842,0.984252,1.381579,0.826772,1.131579,0.716535,1.0,0.503937,1.697368,0.708661,1.565789,0.598425,1.289474,0.503937,1.302632,0.283465,1.973684,0.559055,2.394737,0.700787,2.723684,0.818898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.106383,0.409938,0.159574,0.832298,0.62766,1.15528,0.957447,1.291925,0.106383,1.0,0.914894,1.254658,0.925532,1.068323,0.712766,0.950311,0.446809,0.819876,1.170213,1.037267,1.12766,0.869565,0.914894,0.776398,0.797872,0.621118,1.361702,0.826087,1.308511,0.695652,1.095745,0.608696,1.106383,0.440994,1.659574,0.732919,1.978723,0.863354,2.202128,0.987578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.185185,0.460177,0.123457,0.973451,0.62963,1.336283,1.012346,1.513274,0.098765,1.0,0.962963,1.345133,0.901235,1.141593,0.679012,1.017699,0.419753,0.743363,1.246914,1.088496,1.148148,0.902655,0.938272,0.778761,0.765432,0.477876,1.469136,0.778761,1.345679,0.654867,1.098765,0.530973,1.098765,0.274336,1.765432,0.60177,2.148148,0.814159,2.432099,0.99115,-0.16049382716049382,0.415929203539823,0.0,0.0,-0.094737,0.417178,0.178947,0.828221,0.652632,1.128834,1.021053,1.269939,0.126316,1.0,0.947368,1.251534,0.957895,1.07362,0.757895,0.957055,0.473684,0.828221,1.210526,1.04908,1.157895,0.871166,0.947368,0.773006,0.821053,0.631902,1.4,0.834356,1.326316,0.699387,1.115789,0.607362,1.126316,0.460123,1.663158,0.742331,1.989474,0.871166,2.221053,0.98773,J,0.0
0.0,0.0,-0.086957,0.415094,0.195652,0.842767,0.695652,1.138365,1.086957,1.257862,0.108696,1.0,0.967391,1.295597,1.01087,1.100629,0.815217,0.981132,0.434783,0.81761,1.217391,1.069182,1.184783,0.886792,0.967391,0.779874,0.782609,0.622642,1.423913,0.842767,1.358696,0.704403,1.130435,0.610063,1.108696,0.446541,1.673913,0.742138,2.021739,0.880503,2.271739,1.006289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.125,0.396226,0.104167,0.81761,0.541667,1.125786,0.885417,1.264151,0.03125,1.0,0.833333,1.257862,0.833333,1.069182,0.625,0.949686,0.375,0.823899,1.09375,1.069182,1.041667,0.886792,0.84375,0.773585,0.71875,0.63522,1.291667,0.855346,1.21875,0.710692,1.0,0.610063,1.03125,0.465409,1.552083,0.761006,1.864583,0.899371,2.09375,1.025157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,-0.115789,0.395062,0.115789,0.808642,0.568421,1.123457,0.905263,1.271605,0.031579,1.0,0.842105,1.240741,0.863158,1.04321,0.652632,0.932099,0.368421,0.82716,1.094737,1.049383,1.063158,0.858025,0.852632,0.753086,0.715789,0.641975,1.305263,0.845679,1.242105,0.691358,1.031579,0.58642,1.031579,0.469136,1.557895,0.759259,1.884211,0.888889,2.126316,1.006173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0
0.0,0.0,0.55,0.04,1.116667,0.386667,1.416667,0.733333,1.366667,1.053333,0.933333,1.0,1.15,1.266667,1.033333,0.906667,0.916667,0.653333,0.616667,1.053333,0.833333,1.2,0.683333,0.733333,0.533333,0.44,0.266667,1.08,0.483333,1.2,0.433333,0.733333,0.35,0.413333,-0.066667,1.106667,0.066667,1.586667,0.183333,1.893333,0.316667,2.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1.0
0.0,0.0,0.627119,0.076923,1.169492,0.435897,1.440678,0.782051,1.355932,1.076923,0.915254,1.0,1.169492,1.25641,1.067797,0.884615,0.932203,0.602564,0.610169,1.038462,0.847458,1.192308,0.711864,0.730769,0.576271,0.423077,0.254237,1.064103,0.474576,1.192308,0.423729,0.730769,0.338983,0.423077,-0.084746,1.089744,0.067797,1.551282,0.186441,1.833333,0.322034,2.089744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1.0
0.0,0.0,0.637931,0.089744,1.206897,0.461538,1.465517,0.794872,1.37931,1.089744,0.931034,1.0,1.206897,1.282051,1.086207,0.910256,0.948276,0.615385,0.62069,1.038462,0.862069,1.217949,0.724138,0.75641,0.586207,0.448718,0.275862,1.064103,0.5,1.205128,0.431034,0.75641,0.344828,0.435897,-0.068966,1.102564,0.086207,1.551282,0.189655,1.833333,0.310345,2.089744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1.0
0.0,0.0,0.633333,0.076923,1.166667,0.448718,1.433333,0.794872,1.333333,1.089744,0.916667,1.0,1.15,1.294872,1.05,0.910256,0.916667,0.615385,0.6,1.038462,0.833333,1.217949,0.7,0.74359,0.566667,0.448718,0.266667,1.064103,0.466667,1.205128,0.4,0.74359,0.316667,0.435897,-0.083333,1.102564,0.066667,1.551282,0.183333,1.833333,0.3,2.102564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1.0
0.0,0.0,0.637931,0.102564,1.189655,0.474359,1.465517,0.807692,1.37931,1.102564,0.913793,1.0,1.172414,1.282051,1.086207,0.923077,0.948276,0.628205,0.603448,1.038462,0.844828,1.217949,0.706897,0.75641,0.586207,0.448718,0.258621,1.064103,0.482759,1.205128,0.413793,0.75641,0.327586,0.435897,-0.086207,1.102564,0.068966,1.551282,0.189655,1.846154,0.327586,2.102564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1.0
0.0,0.0,0.610169,0.089744,1.152542,0.448718,1.423729,0.782051,1.355932,1.076923,0.898305,1.0,1.152542,1.282051,1.050847,0.910256,0.932203,0.615385,0.59322,1.038462,0.830508,1.205128,0.694915,0.74359,0.576271,0.448718,0.254237,1.064103,0.474576,1.205128,0.40678,0.74359,0.322034,0.435897,-0.101695,1.089744,0.050847,1.551282,0.169492,1.846154,0.305085,2.102564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1.0
