h0x0,h0y0,h0x1,h0y1,h0x2,h0y2,h0x3,h0y3,h0x4,h0y4,h0x5,h0y5,h0x6,h0y6,h0x7,h0y7,h0x8,h0y8,h0x9,h0y9,h0x10,h0y10,h0x11,h0y11,h0x12,h0y12,h0x13,h0y13,h0x14,h0y14,h0x15,h0y15,h0x16,h0y16,h0x17,h0y17,h0x18,h0y18,h0x19,h0y19,h0x20,h0y20,h1x0,h1y0,h1x1,h1y1,h1x2,h1y2,h1x3,h1y3,h1x4,h1y4,h1x5,h1y5,h1x6,h1y6,h1x7,h1y7,h1x8,h1y8,h1x9,h1y9,h1x10,h1y10,h1x11,h1y11,h1x12,h1y12,h1x13,h1y13,h1x14,h1y14,h1x15,h1y15,h1x16,h1y16,h1x17,h1y17,h1x18,h1y18,h1x19,h1y19,h1x20,h1y20,dist_x,dist_y,label,clip_id
0.0,0.0,0.77551,0.086957,1.428571,0.278261,1.908163,0.365217,2.27551,0.356522,1.44898,1.0,1.877551,0.4,1.673469,0.208696,1.479592,0.269565,1.091837,0.904348,1.612245,0.252174,1.387755,0.121739,1.173469,0.217391,0.765306,0.730435,1.244898,0.13913,1.061224,0.034783,0.867347,0.121739,0.44898,0.513043,0.938776,0.095652,0.846939,0.0,0.693878,0.06087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,1.031746,0.02,2.174603,0.19,3.015873,0.27,3.666667,0.34,2.380952,1.0,3.238095,0.47,2.904762,0.25,2.52381,0.3,2.047619,0.93,2.984127,0.29,2.603175,0.14,2.238095,0.24,1.698413,0.74,2.619048,0.15,2.285714,0.02,1.968254,0.11,1.380952,0.48,2.222222,0.0,1.984127,-0.11,1.698413,-0.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,2.363636,0.150442,5.090909,0.336283,7.136364,0.39823,8.409091,0.415929,5.727273,1.0,9.090909,0.575221,8.227273,0.362832,7.045455,0.362832,5.318182,0.893805,8.727273,0.380531,7.727273,0.19469,6.5,0.212389,5.0,0.690265,8.227273,0.185841,7.227273,0.035398,6.136364,0.070796,4.727273,0.424779,7.409091,0.026549,6.636364,-0.106195,5.727273,-0.079646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,0.842105,0.410526,2.631579,0.726316,4.578947,0.821053,6.263158,0.768421,2.684211,1.0,5.263158,1.094737,7.157895,1.031579,8.421053,0.884211,2.842105,0.831579,5.421053,0.905263,7.421053,0.8,8.736842,0.631579,3.210526,0.557895,5.789474,0.589474,7.578947,0.463158,8.842105,0.294737,3.684211,0.2,6.0,0.2,7.473684,0.136842,8.684211,0.042105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.105263,0.417323,0.276316,0.889764,0.842105,1.204724,1.315789,1.330709,0.302632,1.0,1.263158,1.251969,1.197368,1.070866,0.947368,0.952756,0.644737,0.76378,1.486842,0.984252,1.381579,0.826772,1.131579,0.716535,1.0,0.503937,1.697368,0.708661,1.565789,0.598425,1.289474,0.503937,1.302632,0.283465,1.973684,0.559055,2.394737,0.700787,2.723684,0.818898,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.153846,0.394558,0.131868,0.863946,0.626374,1.210884,1.021978,1.367347,0.098901,1.0,0.945055,1.285714,0.912088,1.068027,0.703297,0.945578,0.43956,0.802721,1.197802,1.068027,1.131868,0.877551,0.923077,0.768707,0.78022,0.591837,1.395604,0.843537,1.318681,0.70068,1.120879,0.598639,1.098901,0.421769,1.659341,0.707483,2.0,0.863946,2.263736,1.013605,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.11828,0.410256,0.150538,0.839744,0.634409,1.147436,1.0,1.275641,0.107527,1.0,0.924731,1.275641,0.946237,1.089744,0.731183,0.967949,0.44086,0.814103,1.182796,1.051282,1.139785,0.878205,0.935484,0.775641,0.795699,0.602564,1.387097,0.826923,1.322581,0.692308,1.107527,0.602564,1.107527,0.423077,1.645161,0.730769,1.967742,0.878205,2.204301,1.00641,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.106383,0.409938,0.159574,0.832298,0.62766,1.15528,0.957447,1.291925,0.106383,1.0,0.914894,1.254658,0.925532,1.068323,0.712766,0.950311,0.446809,0.819876,1.170213,1.037267,1.12766,0.869565,0.914894,0.776398,0.797872,0.621118,1.361702,0.826087,1.308511,0.695652,1.095745,0.608696,1.106383,0.440994,1.659574,0.732919,1.978723,0.863354,2.202128,0.987578,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.094737,0.403727,0.168421,0.826087,0.631579,1.142857,0.968421,1.291925,0.105263,1.0,0.926316,1.26087,0.936842,1.068323,0.736842,0.956522,0.442105,0.819876,1.189474,1.049689,1.147368,0.875776,0.936842,0.776398,0.789474,0.621118,1.378947,0.838509,1.315789,0.701863,1.105263,0.608696,1.105263,0.447205,1.642105,0.745342,1.968421,0.881988,2.2,1.006211,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.185185,0.460177,0.123457,0.973451,0.62963,1.336283,1.012346,1.513274,0.098765,1.0,0.962963,1.345133,0.901235,1.141593,0.679012,1.017699,0.419753,0.743363,1.246914,1.088496,1.148148,0.902655,0.938272,0.778761,0.765432,0.477876,1.469136,0.778761,1.345679,0.654867,1.098765,0.530973,1.098765,0.274336,1.765432,0.60177,2.148148,0.814159,2.432099,0.99115,-0.16049382716049382,0.415929203539823,0.0,0.0,-0.094737,0.417178,0.178947,0.828221,0.652632,1.128834,1.021053,1.269939,0.126316,1.0,0.947368,1.251534,0.957895,1.07362,0.757895,0.957055,0.473684,0.828221,1.210526,1.04908,1.157895,0.871166,0.947368,0.773006,0.821053,0.631902,1.4,0.834356,1.326316,0.699387,1.115789,0.607362,1.126316,0.460123,1.663158,0.742331,1.989474,0.871166,2.221053,0.98773,J,0
0.0,0.0,-0.085106,0.411043,0.202128,0.822086,0.680851,1.147239,0.989362,1.306748,0.106383,1.0,0.946809,1.251534,0.957447,1.067485,0.755319,0.95092,0.43617,0.815951,1.202128,1.04908,1.148936,0.883436,0.93617,0.773006,0.787234,0.625767,1.393617,0.840491,1.319149,0.705521,1.106383,0.613497,1.106383,0.447853,1.659574,0.742331,1.989362,0.871166,2.223404,0.98773,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.086957,0.415094,0.195652,0.842767,0.695652,1.138365,1.086957,1.257862,0.108696,1.0,0.967391,1.295597,1.01087,1.100629,0.815217,0.981132,0.434783,0.81761,1.217391,1.069182,1.184783,0.886792,0.967391,0.779874,0.782609,0.622642,1.423913,0.842767,1.358696,0.704403,1.130435,0.610063,1.108696,0.446541,1.673913,0.742138,2.021739,0.880503,2.271739,1.006289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.094737,0.394904,0.168421,0.828025,0.610526,1.159236,0.957895,1.312102,0.042105,1.0,0.884211,1.280255,0.905263,1.082803,0.726316,0.968153,0.357895,0.815287,1.126316,1.076433,1.094737,0.898089,0.905263,0.789809,0.705263,0.624204,1.347368,0.878981,1.294737,0.738854,1.084211,0.649682,1.042105,0.452229,1.568421,0.745223,1.905263,0.89172,2.157895,1.025478,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.105263,0.39375,0.157895,0.81875,0.6,1.1375,0.905263,1.3,0.042105,1.0,0.852632,1.25625,0.884211,1.05625,0.684211,0.94375,0.378947,0.83125,1.115789,1.075,1.094737,0.8875,0.884211,0.76875,0.726316,0.64375,1.315789,0.8625,1.263158,0.70625,1.042105,0.60625,1.042105,0.46875,1.568421,0.75,1.894737,0.8875,2.126316,1.01875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.125,0.396226,0.104167,0.81761,0.541667,1.125786,0.885417,1.264151,0.03125,1.0,0.833333,1.257862,0.833333,1.069182,0.625,0.949686,0.375,0.823899,1.09375,1.069182,1.041667,0.886792,0.84375,0.773585,0.71875,0.63522,1.291667,0.855346,1.21875,0.710692,1.0,0.610063,1.03125,0.465409,1.552083,0.761006,1.864583,0.899371,2.09375,1.025157,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.114583,0.395062,0.125,0.808642,0.572917,1.117284,0.864583,1.271605,0.03125,1.0,0.8125,1.246914,0.833333,1.061728,0.625,0.944444,0.364583,0.82716,1.072917,1.049383,1.041667,0.876543,0.84375,0.771605,0.708333,0.635802,1.28125,0.851852,1.229167,0.716049,1.03125,0.617284,1.03125,0.462963,1.552083,0.759259,1.864583,0.895062,2.083333,1.012346,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,-0.115789,0.395062,0.115789,0.808642,0.568421,1.123457,0.905263,1.271605,0.031579,1.0,0.842105,1.240741,0.863158,1.04321,0.652632,0.932099,0.368421,0.82716,1.094737,1.049383,1.063158,0.858025,0.852632,0.753086,0.715789,0.641975,1.305263,0.845679,1.242105,0.691358,1.031579,0.58642,1.031579,0.469136,1.557895,0.759259,1.884211,0.888889,2.126316,1.006173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0
0.0,0.0,0.55,0.04,1.116667,0.386667,1.416667,0.733333,1.366667,1.053333,0.933333,1.0,1.15,1.266667,1.033333,0.906667,0.916667,0.653333,0.616667,1.053333,0.833333,1.2,0.683333,0.733333,0.533333,0.44,0.266667,1.08,0.483333,1.2,0.433333,0.733333,0.35,0.413333,-0.066667,1.106667,0.066667,1.586667,0.183333,1.893333,0.316667,2.16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1
0.0,0.0,0.610169,0.065789,1.169492,0.434211,1.457627,0.776316,1.389831,1.078947,0.932203,1.0,1.186441,1.276316,1.084746,0.907895,0.966102,0.618421,0.627119,1.039474,0.847458,1.210526,0.728814,0.75,0.610169,0.447368,0.288136,1.065789,0.491525,1.197368,0.440678,0.736842,0.355932,0.421053,-0.067797,1.105263,0.084746,1.565789,0.220339,1.868421,0.355932,2.118421,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,1
