h0x0,h0y0,h0x1,h0y1,h0x2,h0y2,h0x3,h0y3,h0x4,h0y4,h0x5,h0y5,h0x6,h0y6,h0x7,h0y7,h0x8,h0y8,h0x9,h0y9,h0x10,h0y10,h0x11,h0y11,h0x12,h0y12,h0x13,h0y13,h0x14,h0y14,h0x15,h0y15,h0x16,h0y16,h0x17,h0y17,h0x18,h0y18,h0x19,h0y19,h0x20,h0y20,h1x0,h1y0,h1x1,h1y1,h1x2,h1y2,h1x3,h1y3,h1x4,h1y4,h1x5,h1y5,h1x6,h1y6,h1x7,h1y7,h1x8,h1y8,h1x9,h1y9,h1x10,h1y10,h1x11,h1y11,h1x12,h1y12,h1x13,h1y13,h1x14,h1y14,h1x15,h1y15,h1x16,h1y16,h1x17,h1y17,h1x18,h1y18,h1x19,h1y19,h1x20,h1y20,dist_x,dist_y,label,clip_id
0.0,0.0,0.503876,0.118421,0.875969,0.335526,1.085271,0.552632,1.100775,0.802632,0.844961,1.0,1.178295,1.368421,1.403101,1.625,1.527132,1.861842,0.488372,1.085526,0.860465,1.059211,0.79845,0.638158,0.658915,0.532895,0.155039,1.039474,0.488372,0.855263,0.44186,0.5,0.310078,0.480263,-0.155039,0.907895,0.139535,0.736842,0.162791,0.486842,0.046512,0.486842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.515625,0.118421,0.898438,0.342105,1.109375,0.565789,1.117188,0.822368,0.859375,1.0,1.195312,1.375,1.421875,1.638158,1.546875,1.881579,0.5,1.085526,0.882812,1.065789,0.828125,0.644737,0.6875,0.532895,0.164062,1.046053,0.515625,0.861842,0.460938,0.506579,0.328125,0.480263,-0.140625,0.921053,0.164062,0.736842,0.179688,0.493421,0.070312,0.486842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.511628,0.118421,0.883721,0.342105,1.085271,0.565789,1.108527,0.815789,0.860465,1.0,1.193798,1.375,1.410853,1.638158,1.534884,1.881579,0.503876,1.085526,0.883721,1.072368,0.837209,0.651316,0.705426,0.539474,0.170543,1.046053,0.511628,0.868421,0.465116,0.513158,0.333333,0.480263,-0.139535,0.927632,0.155039,0.743421,0.178295,0.493421,0.069767,0.486842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.507692,0.118421,0.884615,0.355263,1.069231,0.565789,1.1,0.809211,0.869231,1.0,1.215385,1.368421,1.423077,1.631579,1.546154,1.875,0.507692,1.098684,0.884615,1.065789,0.823077,0.651316,0.7,0.539474,0.176923,1.052632,0.507692,0.855263,0.446154,0.506579,0.315385,0.486842,-0.130769,0.927632,0.153846,0.730263,0.169231,0.486842,0.061538,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.305344,0.022727,0.664122,0.310606,0.793893,0.606061,0.78626,0.871212,0.519084,1.0,0.80916,1.340909,1.030534,1.621212,1.152672,1.893939,0.145038,1.098485,0.458015,1.022727,0.389313,0.575758,0.251908,0.55303,-0.183206,1.030303,0.122137,0.848485,0.10687,0.469697,-0.007634,0.484848,-0.480916,0.878788,-0.21374,0.75,-0.167939,0.454545,-0.267176,0.431818,-0.22900763358778625,0.12878787878787878,0.0,0.0,0.481481,0.135484,0.837037,0.4,0.962963,0.619355,0.985185,0.832258,0.8,1.0,1.148148,1.341935,1.340741,1.593548,1.451852,1.832258,0.437037,1.083871,0.785185,1.006452,0.725926,0.619355,0.6,0.567742,0.111111,1.032258,0.42963,0.812903,0.37037,0.483871,0.237037,0.509677,-0.2,0.890323,0.074074,0.703226,0.096296,0.483871,-0.014815,0.496774,Z,0
0.0,0.0,0.47482,0.135484,0.856115,0.367742,1.014388,0.567742,1.028777,0.76129,0.741007,1.0,1.007194,1.36129,1.18705,1.606452,1.323741,1.819355,0.374101,1.070968,0.640288,0.922581,0.604317,0.587097,0.52518,0.548387,0.043165,1.006452,0.316547,0.806452,0.294964,0.509677,0.201439,0.522581,-0.258993,0.858065,-0.035971,0.690323,0.021583,0.477419,-0.035971,0.464516,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.483333,0.160494,0.85,0.382716,1.008333,0.598765,1.041667,0.802469,0.608333,1.0,0.766667,1.185185,0.925,1.154321,1.041667,1.141975,0.266667,1.006173,0.458333,0.981481,0.55,0.685185,0.575,0.635802,-0.066667,0.901235,0.075,0.851852,0.15,0.611111,0.158333,0.580247,-0.391667,0.746914,-0.425,0.808642,-0.366667,0.709877,-0.358333,0.697531,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.555556,0.171975,1.0,0.464968,1.121212,0.732484,1.010101,0.910828,0.535354,1.0,0.727273,1.178344,0.818182,0.917197,0.808081,0.77707,0.171717,0.961783,0.444444,1.11465,0.565657,0.847134,0.535354,0.726115,-0.161616,0.859873,0.090909,0.961783,0.222222,0.738854,0.191919,0.624204,-0.464646,0.700637,-0.232323,0.789809,-0.111111,0.636943,-0.111111,0.535032,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.505051,0.222222,0.949495,0.530864,1.070707,0.790123,0.79798,0.919753,0.272727,1.0,0.515152,1.104938,0.737374,0.87037,0.848485,0.722222,-0.10101,0.950617,0.161616,1.024691,0.444444,0.802469,0.565657,0.666667,-0.434343,0.814815,-0.20202,0.87037,0.040404,0.666667,0.111111,0.54321,-0.727273,0.62963,-0.545455,0.703704,-0.343434,0.561728,-0.272727,0.450617,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.468085,0.22,0.87234,0.613333,1.095745,0.893333,1.159574,1.086667,0.202128,1.0,0.180851,1.16,0.361702,0.993333,0.489362,0.88,-0.159574,0.933333,-0.095745,1.08,0.117021,0.86,0.202128,0.726667,-0.489362,0.813333,-0.393617,0.933333,-0.191489,0.72,-0.106383,0.58,-0.797872,0.633333,-0.691489,0.766667,-0.510638,0.613333,-0.414894,0.493333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.519231,0.159722,0.817308,0.527778,0.721154,0.819444,0.442308,0.965278,0.336538,1.0,0.240385,1.354167,0.211538,1.631944,0.201923,1.833333,-0.019231,0.944444,-0.038462,1.145833,0.096154,0.875,0.153846,0.680556,-0.355769,0.8125,-0.336538,0.951389,-0.211538,0.708333,-0.163462,0.5625,-0.663462,0.625,-0.625,0.763889,-0.490385,0.590278,-0.423077,0.472222,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.325203,0.16,0.585366,0.486667,0.504065,0.74,0.178862,0.806667,0.130081,1.0,0.081301,1.46,0.04878,1.793333,-0.01626,2.086667,-0.235772,0.926667,-0.341463,1.08,-0.178862,0.706667,-0.089431,0.533333,-0.569106,0.76,-0.626016,0.806667,-0.406504,0.506667,-0.276423,0.386667,-0.869919,0.54,-0.910569,0.593333,-0.666667,0.366667,-0.528455,0.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.30303,0.202381,0.530303,0.52381,0.333333,0.72619,0.030303,0.803571,0.136364,1.0,0.098485,1.404762,0.037879,1.684524,-0.045455,1.940476,-0.25,0.964286,-0.348485,0.982143,-0.166667,0.613095,-0.05303,0.541667,-0.575758,0.857143,-0.613636,0.684524,-0.356061,0.404762,-0.219697,0.416667,-0.863636,0.696429,-0.871212,0.517857,-0.628788,0.321429,-0.492424,0.327381,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.328,0.197605,0.568,0.520958,0.416,0.754491,0.088,0.850299,0.168,1.0,0.16,1.401198,0.112,1.682635,0.056,1.922156,-0.208,0.982036,-0.28,0.94012,-0.136,0.622754,-0.008,0.51497,-0.536,0.874251,-0.592,0.724551,-0.4,0.473054,-0.248,0.413174,-0.832,0.712575,-0.88,0.580838,-0.664,0.383234,-0.496,0.335329,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.307692,0.2,0.512821,0.490909,0.393162,0.727273,0.08547,0.848485,0.076923,1.0,0.094017,1.381818,0.094017,1.660606,0.094017,1.866667,-0.307692,0.927273,-0.307692,0.963636,-0.102564,0.666667,0.051282,0.49697,-0.632479,0.775758,-0.606838,0.787879,-0.384615,0.563636,-0.222222,0.4,-0.923077,0.581818,-0.982906,0.666667,-0.803419,0.515152,-0.65812,0.387879,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.36,0.188571,0.624,0.491429,0.496,0.702857,0.192,0.777143,0.256,1.0,0.352,1.325714,0.392,1.548571,0.432,1.702857,-0.136,0.965714,-0.232,0.971429,-0.104,0.691429,0.048,0.508571,-0.464,0.828571,-0.576,0.811429,-0.408,0.588571,-0.232,0.434286,-0.744,0.645714,-0.888,0.651429,-0.712,0.491429,-0.536,0.388571,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.376923,0.163743,0.684615,0.438596,0.638462,0.672515,0.353846,0.754386,0.323077,1.0,0.476923,1.298246,0.523077,1.532164,0.553846,1.74269,-0.084615,1.023392,0.153846,0.847953,0.269231,0.567251,0.315385,0.438596,-0.407692,0.894737,-0.153846,0.666667,-0.023077,0.444444,0.030769,0.362573,-0.676923,0.719298,-0.492308,0.538012,-0.346154,0.362573,-0.284615,0.315789,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.46281,0.092593,0.801653,0.388889,0.92562,0.638889,0.917355,0.824074,0.636364,1.0,0.628099,1.157407,0.702479,0.87037,0.768595,0.583333,0.297521,0.953704,0.289256,1.12037,0.404959,0.759259,0.495868,0.444444,-0.049587,0.777778,-0.049587,0.87037,0.099174,0.555556,0.198347,0.287037,-0.363636,0.5,-0.31405,0.481481,-0.165289,0.277778,-0.066116,0.101852,0.008264462809917356,0.35185185185185186,0.0,0.0,0.48,0.152941,0.864,0.382353,0.976,0.576471,0.936,0.735294,0.512,1.0,0.76,0.976471,0.88,0.747059,0.92,0.641176,0.128,0.994118,0.472,0.8,0.608,0.523529,0.624,0.441176,-0.208,0.870588,0.16,0.594118,0.296,0.364706,0.296,0.323529,-0.488,0.688235,-0.168,0.423529,-0.056,0.270588,-0.072,0.270588,Z,0
0.0,0.0,0.491667,0.088757,0.916667,0.248521,1.183333,0.366864,1.341667,0.491124,0.65,1.0,1.0,0.863905,1.05,0.556213,1.041667,0.426036,0.291667,1.011834,0.708333,0.721893,0.733333,0.402367,0.683333,0.360947,-0.05,0.91716,0.391667,0.538462,0.4,0.278107,0.316667,0.272189,-0.35,0.757396,0.016667,0.431953,0.058333,0.236686,0.008333,0.218935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.401515,0.09589,0.742424,0.30137,0.863636,0.513699,0.94697,0.671233,0.628788,1.0,0.954545,1.226027,1.219697,1.40411,1.44697,1.59589,0.25,1.082192,0.659091,0.732877,0.681818,0.383562,0.621212,0.321918,-0.075758,0.965753,0.348485,0.452055,0.348485,0.219178,0.272727,0.253425,-0.371212,0.753425,-0.068182,0.356164,-0.037879,0.184932,-0.128788,0.232877,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.462121,0.101449,0.825758,0.23913,1.007576,0.384058,1.060606,0.521739,0.75,1.0,1.121212,1.246377,1.378788,1.449275,1.568182,1.65942,0.371212,1.115942,0.734848,0.797101,0.75,0.398551,0.674242,0.297101,0.037879,1.007246,0.409091,0.507246,0.416667,0.23913,0.325758,0.26087,-0.25,0.782609,0.045455,0.369565,0.098485,0.188406,0.022727,0.23913,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.496241,0.083333,0.909774,0.227273,1.112782,0.424242,1.015038,0.522727,0.804511,1.0,1.180451,1.257576,1.43609,1.44697,1.639098,1.643939,0.43609,1.143939,0.781955,0.757576,0.75188,0.348485,0.661654,0.280303,0.097744,1.045455,0.428571,0.477273,0.413534,0.204545,0.338346,0.257576,-0.195489,0.840909,0.06015,0.386364,0.112782,0.181818,0.06015,0.219697,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
0.0,0.0,0.557252,0.069767,0.977099,0.248062,1.198473,0.44186,1.091603,0.527132,0.877863,1.0,1.290076,1.232558,1.564885,1.418605,1.770992,1.612403,0.51145,1.139535,0.862595,0.728682,0.801527,0.310078,0.694656,0.255814,0.167939,1.03876,0.503817,0.449612,0.450382,0.155039,0.343511,0.232558,-0.122137,0.813953,0.122137,0.317829,0.160305,0.116279,0.091603,0.193798,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0
