h0x0,h0y0,h0x1,h0y1,h0x2,h0y2,h0x3,h0y3,h0x4,h0y4,h0x5,h0y5,h0x6,h0y6,h0x7,h0y7,h0x8,h0y8,h0x9,h0y9,h0x10,h0y10,h0x11,h0y11,h0x12,h0y12,h0x13,h0y13,h0x14,h0y14,h0x15,h0y15,h0x16,h0y16,h0x17,h0y17,h0x18,h0y18,h0x19,h0y19,h0x20,h0y20,h1x0,h1y0,h1x1,h1y1,h1x2,h1y2,h1x3,h1y3,h1x4,h1y4,h1x5,h1y5,h1x6,h1y6,h1x7,h1y7,h1x8,h1y8,h1x9,h1y9,h1x10,h1y10,h1x11,h1y11,h1x12,h1y12,h1x13,h1y13,h1x14,h1y14,h1x15,h1y15,h1x16,h1y16,h1x17,h1y17,h1x18,h1y18,h1x19,h1y19,h1x20,h1y20,dist_x,dist_y,label,clip_id
0.0,0.0,0.514706,0.25,0.926471,0.666667,1.029412,1.069444,1.147059,1.361111,0.588235,1.0,0.647059,1.347222,0.602941,1.055556,0.573529,0.777778,0.235294,1.027778,0.279412,1.388889,0.264706,1.0,0.25,0.708333,-0.088235,1.027778,-0.058824,1.347222,-0.044118,0.958333,-0.029412,0.680556,-0.411765,0.972222,-0.367647,1.25,-0.323529,0.944444,-0.308824,0.708333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.454545,0.284404,0.772727,0.678899,0.795455,1.018349,0.840909,1.293578,0.352273,1.0,0.352273,1.229358,0.375,0.944954,0.375,0.697248,0.0,0.972477,-0.011364,1.238532,0.045455,0.880734,0.090909,0.614679,-0.329545,0.917431,-0.340909,1.165138,-0.238636,0.816514,-0.181818,0.559633,-0.647727,0.816514,-0.636364,1.045872,-0.511364,0.779817,-0.454545,0.577982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.44898,0.25,0.755102,0.71875,0.744898,1.125,0.806122,1.429688,0.336735,1.0,0.27551,1.242188,0.234694,0.921875,0.22449,0.65625,-0.030612,0.960938,-0.102041,1.210938,-0.102041,0.828125,-0.061224,0.554688,-0.357143,0.898438,-0.44898,1.117188,-0.377551,0.75,-0.285714,0.5,-0.663265,0.796875,-0.734694,1.023438,-0.622449,0.765625,-0.520408,0.570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.5,0.2,0.918605,0.643478,1.0,1.069565,1.104651,1.4,0.546512,1.0,0.476744,1.243478,0.348837,0.93913,0.267442,0.66087,0.186047,1.0,0.093023,1.208696,0.0,0.843478,-0.023256,0.547826,-0.139535,0.965217,-0.267442,1.165217,-0.267442,0.826087,-0.22093,0.556522,-0.453488,0.904348,-0.546512,1.086957,-0.5,0.834783,-0.406977,0.643478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.454545,0.231481,0.727273,0.694444,0.738636,1.064815,0.840909,1.333333,0.386364,1.0,0.431818,1.185185,0.409091,0.888889,0.375,0.62037,0.045455,0.981481,0.102273,1.212963,0.113636,0.842593,0.113636,0.527778,-0.284091,0.935185,-0.238636,1.157407,-0.159091,0.787037,-0.113636,0.490741,-0.613636,0.851852,-0.545455,1.064815,-0.431818,0.814815,-0.363636,0.592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.473684,0.211111,0.776316,0.655556,0.842105,1.033333,0.973684,1.311111,0.460526,1.0,0.539474,1.2,0.486842,0.888889,0.421053,0.6,0.131579,1.0,0.223684,1.222222,0.184211,0.844444,0.157895,0.522222,-0.197368,0.966667,-0.118421,1.177778,-0.078947,0.8,-0.065789,0.488889,-0.539474,0.9,-0.434211,1.111111,-0.342105,0.844444,-0.302632,0.622222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.483871,0.205479,0.854839,0.643836,0.983871,1.041096,1.112903,1.342466,0.532258,1.0,0.612903,1.219178,0.516129,0.917808,0.435484,0.643836,0.193548,1.013699,0.274194,1.260274,0.193548,0.863014,0.16129,0.547945,-0.129032,1.0,-0.048387,1.232877,-0.064516,0.835616,-0.048387,0.520548,-0.467742,0.945205,-0.370968,1.164384,-0.322581,0.876712,-0.290323,0.657534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.509434,0.184615,0.886792,0.646154,0.943396,1.076923,1.09434,1.384615,0.528302,1.0,0.54717,1.215385,0.45283,0.892308,0.396226,0.615385,0.169811,1.0,0.207547,1.230769,0.150943,0.846154,0.132075,0.553846,-0.150943,0.969231,-0.132075,1.2,-0.113208,0.830769,-0.09434,0.538462,-0.471698,0.892308,-0.433962,1.138462,-0.377358,0.876923,-0.339623,0.646154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.481481,0.161765,0.814815,0.632353,0.833333,1.058824,0.962963,1.382353,0.444444,1.0,0.425926,1.176471,0.37037,0.852941,0.333333,0.573529,0.092593,0.985294,0.074074,1.161765,0.055556,0.764706,0.074074,0.485294,-0.222222,0.926471,-0.259259,1.132353,-0.222222,0.735294,-0.166667,0.470588,-0.555556,0.838235,-0.555556,1.029412,-0.481481,0.75,-0.407407,0.529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.490909,0.181818,0.818182,0.651515,0.836364,1.090909,0.963636,1.409091,0.472727,1.0,0.454545,1.212121,0.4,0.878788,0.363636,0.606061,0.109091,0.984848,0.109091,1.19697,0.090909,0.787879,0.109091,0.515152,-0.2,0.939394,-0.218182,1.151515,-0.181818,0.757576,-0.127273,0.484848,-0.527273,0.848485,-0.527273,1.060606,-0.436364,0.772727,-0.363636,0.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.481481,0.208955,0.814815,0.686567,0.851852,1.119403,0.981481,1.432836,0.444444,1.0,0.425926,1.19403,0.388889,0.850746,0.37037,0.58209,0.074074,0.985075,0.092593,1.19403,0.092593,0.776119,0.092593,0.492537,-0.240741,0.925373,-0.240741,1.149254,-0.185185,0.746269,-0.148148,0.462687,-0.555556,0.835821,-0.537037,1.059701,-0.462963,0.761194,-0.388889,0.537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.490909,0.149254,0.836364,0.61194,0.872727,1.044776,0.981818,1.373134,0.472727,1.0,0.472727,1.179104,0.418182,0.850746,0.381818,0.567164,0.109091,0.985075,0.109091,1.164179,0.090909,0.761194,0.109091,0.462687,-0.218182,0.925373,-0.218182,1.119403,-0.181818,0.716418,-0.127273,0.432836,-0.527273,0.835821,-0.509091,1.044776,-0.436364,0.761194,-0.381818,0.522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.490566,0.190476,0.849057,0.650794,0.886792,1.063492,1.0,1.380952,0.509434,1.0,0.509434,1.222222,0.433962,0.888889,0.396226,0.587302,0.150943,1.015873,0.169811,1.238095,0.132075,0.857143,0.132075,0.539683,-0.169811,0.984127,-0.169811,1.190476,-0.150943,0.793651,-0.113208,0.507937,-0.490566,0.904762,-0.45283,1.126984,-0.396226,0.84127,-0.358491,0.603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.480769,0.171875,0.865385,0.625,0.961538,1.015625,1.057692,1.328125,0.519231,1.0,0.538462,1.1875,0.461538,0.875,0.403846,0.625,0.153846,0.984375,0.173077,1.1875,0.153846,0.8125,0.134615,0.546875,-0.153846,0.9375,-0.173077,1.140625,-0.115385,0.78125,-0.076923,0.515625,-0.480769,0.859375,-0.461538,1.046875,-0.365385,0.78125,-0.307692,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.490566,0.184615,0.849057,0.646154,0.962264,1.061538,1.075472,1.353846,0.45283,1.0,0.490566,1.184615,0.433962,0.846154,0.396226,0.584615,0.113208,1.0,0.150943,1.184615,0.132075,0.784615,0.132075,0.507692,-0.226415,0.953846,-0.188679,1.138462,-0.150943,0.753846,-0.113208,0.476923,-0.54717,0.876923,-0.471698,1.061538,-0.415094,0.753846,-0.377358,0.538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.490566,0.1875,0.849057,0.640625,0.90566,1.078125,1.037736,1.390625,0.528302,1.0,0.528302,1.21875,0.471698,0.875,0.433962,0.59375,0.169811,1.0,0.169811,1.203125,0.132075,0.796875,0.132075,0.515625,-0.150943,0.96875,-0.169811,1.15625,-0.150943,0.765625,-0.09434,0.5,-0.471698,0.875,-0.471698,1.09375,-0.415094,0.78125,-0.358491,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,0.4375,0.16,0.854167,0.56,1.020833,0.96,1.104167,1.26,0.604167,1.0,0.583333,1.24,0.5,1.02,0.458333,0.76,0.270833,1.04,0.291667,1.26,0.229167,0.86,0.208333,0.54,-0.0625,1.0,-0.083333,1.22,-0.083333,0.82,-0.0625,0.52,-0.395833,0.92,-0.375,1.14,-0.333333,0.82,-0.291667,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0
0.0,0.0,-0.512821,0.272727,-0.794872,0.686869,-0.923077,1.030303,-1.141026,1.252525,-0.538462,1.0,-0.525641,1.262626,-0.512821,0.989899,-0.5,0.737374,-0.205128,0.989899,-0.179487,1.252525,-0.205128,0.89899,-0.24359,0.59596,0.141026,0.939394,0.153846,1.212121,0.064103,0.868687,-0.012821,0.575758,0.461538,0.858586,0.461538,1.080808,0.346154,0.848485,0.269231,0.646465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0
0.0,0.0,-0.486842,0.288288,-0.75,0.747748,-0.828947,1.099099,-1.026316,1.324324,-0.342105,1.0,-0.289474,1.234234,-0.289474,0.963964,-0.302632,0.711712,0.013158,0.945946,0.118421,1.18018,0.039474,0.846847,-0.026316,0.567568,0.355263,0.855856,0.473684,1.099099,0.328947,0.792793,0.210526,0.531532,0.657895,0.738739,0.776316,0.972973,0.631579,0.756757,0.5,0.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0
0.0,0.0,-0.487805,0.284404,-0.768293,0.724771,-0.865854,1.082569,-1.060976,1.302752,-0.439024,1.0,-0.402439,1.238532,-0.378049,0.963303,-0.365854,0.688073,-0.085366,0.963303,-0.02439,1.201835,-0.060976,0.853211,-0.121951,0.541284,0.243902,0.899083,0.317073,1.146789,0.207317,0.816514,0.109756,0.522936,0.560976,0.798165,0.609756,1.027523,0.487805,0.807339,0.365854,0.59633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0
0.0,0.0,-0.506024,0.273585,-0.783133,0.716981,-0.879518,1.075472,-1.048193,1.311321,-0.481928,1.0,-0.46988,1.264151,-0.457831,0.971698,-0.457831,0.698113,-0.13253,0.981132,-0.108434,1.235849,-0.13253,0.877358,-0.180723,0.566038,0.204819,0.915094,0.228916,1.160377,0.144578,0.811321,0.048193,0.518868,0.518072,0.820755,0.53012,1.056604,0.433735,0.820755,0.337349,0.613208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0
0.0,0.0,-0.46988,0.234694,-0.819277,0.663265,-1.012048,1.020408,-1.253012,1.234694,-0.590361,1.0,-0.590361,1.255102,-0.481928,0.94898,-0.433735,0.673469,-0.240964,1.010204,-0.228916,1.265306,-0.180723,0.887755,-0.180723,0.561224,0.096386,0.969388,0.120482,1.234694,0.084337,0.867347,0.036145,0.55102,0.409639,0.908163,0.421687,1.142857,0.349398,0.887755,0.26506,0.663265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0
0.0,0.0,-0.530612,0.208696,-0.897959,0.626087,-1.061224,0.973913,-1.27551,1.191304,-0.653061,1.0,-0.704082,1.252174,-0.642857,0.973913,-0.591837,0.678261,-0.326531,1.017391,-0.387755,1.286957,-0.346939,0.913043,-0.316327,0.573913,0.010204,1.0,-0.061224,1.278261,-0.081633,0.895652,-0.102041,0.556522,0.346939,0.93913,0.255102,1.182609,0.173469,0.913043,0.132653,0.652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0
